monsterid,itemid
390000094,170013386
390000094,170012746
390000094,170013425
390000094,170013432
390000094,170014488
390000124,170004052
390000124,170003535
390000124,170004196
390000124,170004460
390000124,170000650
390000124,170004335
390000124,170003752
390000124,170000833
390000124,170003741
390000124,170001815
390000124,170006695
390000124,170005722
390000124,170005753
390000124,170005721
390000124,170006392
390000124,170006307
390000124,170013389
390000124,170012860
390000124,170013567
390000124,170014076
390000124,170013411
390000124,170013408
390000108,170004520
390000108,170000720
390000108,170004569
390000108,170003764
390000108,170000725
390000108,170003722
390000108,170003772
390000108,170004804
390000108,170000791
390000108,170000788
390000108,170004875
390000108,170004879
390000108,170001952
390000108,170003154
390000108,170002270
390000108,170005722
390000108,170005721
390000108,170006132
390000108,170006710
390000108,170006702
390000108,170012766
390000108,170013457
390000108,170013413
390000108,170013408
390001057,170000643
390001057,170003557
390001057,170000765
390001057,170002463
390001057,170001807
390001057,170003014
390001057,170005722
390001057,170005721
390001057,170013506
390000815,170000255
390000815,170003024
390000815,170004045
390000815,170002614
390000815,170002475
390000815,170002475
390000815,170003155
390000815,170005849
390000815,170005722
390000815,170005702
390000815,170005748
390000815,170006597
390000815,170006554
390000815,170012964
390000136,170002228
390000136,170002215
390000136,170002259
390000136,170002613
390000136,170003772
390000136,170003734
390000136,170004806
390000136,170002619
390000136,170003738
390000136,170001951
390000136,170003161
390000136,170006688
390000136,170006695
390000136,170005862
390000136,170005722
390000136,170005721
390000136,170013389
390000136,170012902
390000136,170013427
390000136,170013673
390000136,170013411
390000136,170014485
390000135,170000626
390000135,170001965
390000135,170002609
390000135,170000792
390000135,170003742
390000135,170000829
390000135,170005862
390000135,170005722
390000135,170005721
390000135,170006329
390000135,170012901
390000135,170013388
390000135,170013673
390000135,170013410
390000135,170013409
390000121,170000265
390000121,170000669
390000121,170002227
390000121,170004198
390000121,170000764
390000121,170002607
390000121,170004405
390000121,170004387
390000121,170004341
390000121,170004748
390000121,170000761
390000121,170002275
390000121,170002999
390000121,170001792
390000121,170003740
390000121,170005722
390000121,170005721
390000121,170006628
390000121,170006486
390000121,170006213
390000121,170013390
390000121,170012857
390000121,170013562
390000121,170014077
390000121,170013410
390000109,170004049
390000109,170004656
390000109,170002583
390000109,170001963
390000109,170003169
390000109,170004658
390000109,170003710
390000109,170002466
390000109,170000773
390000109,170004387
390000109,170001805
390000109,170004806
390000109,170004807
390000109,170004892
390000109,170002591
390000109,170004877
390000109,170000807
390000109,170004275
390000109,170004253
390000109,170005722
390000109,170005721
390000109,170012774
390000109,170013385
390000109,170013425
390000109,170013412
390001037,170004461
390001037,170004146
390001037,170004602
390001037,170000765
390001037,170002466
390001037,170002463
390001037,170003166
390001037,170002620
390001037,170000798
390001037,170004881
390001037,170006392
390001037,170006332
390001037,170006467
390001037,170013387
390001037,170013431
390001037,170014082
390001037,170014498
390001037,170014492
390000115,170004270
390000115,170001761
390000115,170002969
390000115,170003766
390000115,170002609
390000115,170002462
390000115,170002267
390000115,170002612
390000115,170002476
390000115,170001803
390000115,170003010
390000115,170002276
390000115,170004740
390000115,170001813
390000115,170003020
390000115,170003761
390000115,170005722
390000115,170005721
390000115,170006401
390000115,170006500
390000115,170013389
390000115,170012819
390000115,170013385
390000115,170013397
390000115,170013431
390000115,170013428
390000115,170013412
390000127,170002598
390000127,170003634
390000127,170002229
390000127,170001961
390000127,170003167
390000127,170002462
390000127,170002284
390000127,170002272
390000127,170003756
390000127,170003547
390000127,170000800
390000127,170001952
390000127,170003154
390000127,170002271
390000127,170006688
390000127,170005722
390000127,170005750
390000127,170005721
390000127,170006332
390000127,170013390
390000127,170012863
390000127,170013426
390000127,170013412
390000127,170014517
390000127,170014496
390000122,170003558
390000122,170001816
390000122,170003541
390000122,170003023
390000122,170004461
390000122,170004146
390000122,170004602
390000122,170003557
390000122,170000765
390000122,170002463
390000122,170003748
390000122,170001807
390000122,170003014
390000122,170000798
390000122,170002278
390000122,170005722
390000122,170005754
390000122,170005721
390000122,170006332
390000122,170012858
390000122,170013387
390000122,170013431
390000122,170014498
390000122,170014492
390000119,170002448
390000119,170003759
390000119,170002229
390000119,170000643
390000119,170004046
390000119,170003131
390000119,170001928
390000119,170003748
390000119,170000775
390000119,170000777
390000119,170000790
390000119,170003755
390000119,170002589
390000119,170004894
390000119,170004880
390000119,170005722
390000119,170005721
390000119,170006277
390000119,170006514
390000119,170012854
390000119,170013388
390000119,170013409
390000119,170013411
390000119,170014494
390000117,170004056
390000117,170000265
390000117,170004456
390000117,170001818
390000117,170003025
390000117,170003532
390000117,170002606
390000117,170000776
390000117,170003749
390000117,170002274
390000117,170004748
390000117,170004814
390000117,170000789
390000117,170004819
390000117,170004807
390000117,170000802
390000117,170004879
390000117,170005722
390000117,170005721
390000117,170006355
390000117,170013389
390000117,170012844
390000117,170013408
390000117,170014493
390000132,170000259
390000132,170001962
390000132,170003168
390000132,170000667
390000132,170000707
390000132,170004404
390000132,170002464
390000132,170001944
390000132,170003146
390000132,170004739
390000132,170000835
390000132,170003034
390000132,170006688
390000132,170006695
390000132,170005722
390000132,170005723
390000132,170005721
390000132,170013389
390000132,170013387
390000132,170012900
390000132,170012898
390000132,170013426
390000132,170013431
390000132,170013673
390000132,170013413
390000111,170003686
390000111,170004144
390000111,170003542
390000111,170004198
390000111,170000773
390000111,170003746
390000111,170002616
390000111,170004748
390000111,170003753
390000111,170004754
390000111,170002479
390000111,170002478
390000111,170000750
390000111,170004251
390000111,170000801
390000111,170002280
390000111,170004881
390000111,170005722
390000111,170005723
390000111,170005721
390000111,170013429
390000111,170013410
390000113,170004270
390000113,170000720
390000113,170004677
390000113,170002215
390000113,170004405
390000113,170002475
390000113,170003735
390000113,170001960
390000113,170003166
390000113,170002620
390000113,170004877
390000113,170000804
390000113,170001814
390000113,170003021
390000113,170003762
390000113,170005722
390000113,170005721
390000113,170006610
390000113,170006388
390000113,170006398
390000113,170006399
390000113,170013390
390000113,170012801
390000113,170013427
390000113,170013407
390000125,170004667
390000125,170002240
390000125,170004051
390000125,170004146
390000125,170002476
390000125,170000839
390000125,170001811
390000125,170000834
390000125,170003548
390000125,170000830
390000125,170004253
390000125,170006310
390000125,170012861
390000489,170013182
390000116,170004606
390000116,170003745
390000116,170004562
390000116,170001818
390000116,170000708
390000116,170004658
390000116,170002458
390000116,170000840
390000116,170001959
390000116,170003165
390000116,170002277
390000116,170003740
390000116,170004880
390000116,170001972
390000116,170005722
390000116,170005721
390000116,170006404
390000116,170006702
390000116,170012821
390000116,170012764
390000116,170013390
390000116,170013385
390000116,170013430
390000116,170013408
390000483,170013182
390000131,170000646
390000131,170004879
390000131,170005722
390000131,170005723
390000131,170005748
390000131,170005721
390000131,170006702
390000131,170013390
390000131,170012900
390000131,170012899
390000131,170013385
390000131,170013432
390000131,170013428
390000131,170013673
390000131,170014498
390001040,170004052
390001040,170002229
390001040,170001816
390001040,170004457
390001040,170002608
390001040,170003733
390001040,170000791
390001040,170000836
390001040,170004882
390001040,170005723
390001040,170005752
390001040,170006582
390001040,170006541
390001040,170014083
390001040,170014498
390000120,170004052
390000120,170003632
390000120,170004046
390000120,170004457
390000120,170004519
390000120,170002608
390000120,170003733
390000120,170000791
390000120,170000836
390000120,170003742
390000120,170004894
390000120,170001828
390000120,170003035
390000120,170004882
390000120,170006688
390000120,170006695
390000120,170005723
390000120,170005752
390000120,170005721
390000120,170006135
390000120,170006242
390000120,170012855
390000120,170013388
390000120,170013579
390000128,170001963
390000128,170003169
390000128,170004602
390000128,170000763
390000128,170002612
390000128,170002613
390000128,170000757
390000128,170002288
390000128,170004740
390000128,170002621
390000128,170001815
390000128,170003022
390000128,170006695
390000128,170005723
390000128,170005721
390000128,170006332
390000128,170013398
390000128,170013412
390000133,170000703
390000133,170003758
390000133,170004562
390000133,170002263
390000133,170004405
390000133,170002479
390000133,170003740
390000133,170005722
390000133,170005721
390000133,170013407
390000133,170013411
390000101,170002449
390000101,170004197
390000101,170000667
390000101,170004046
390000101,170003765
390000101,170002268
