id,name,lv
170001017,海盗头巾(紫),10
170001018,美人娇,0
170001019,太阳花,0
170001020,杰斯特帽(绿),100
170001021,杰斯特帽(蓝),100
170001022,杰斯特帽(红),100
170001023,杰斯特帽(黑),100
170001024,鹰眼头盔(红),90
170001025,鹰眼头盔(蓝),90
170001026,鹰眼头盔(绿),90
170001027,鹰眼头盔(黑),90
170001028,飞羽帽(红),100
170001029,飞羽帽(蓝),100
170001030,飞羽帽(绿),100
170001031,篮子帽,0
170001032,粉红阿拉伯帽,0
170001033,黄色阿拉伯帽,0
170001034,蓝色阿拉伯帽,0
170001035,白铁罐帽,0
170001036,花蘑菇帽,0
170001037,僵尸蘑菇帽,0
170001038,绿水灵帽,10
170001039,青龙帽,0
170001040,废报纸头盔,0
170001041,枫叶帽,0
170001042,骑车头巾,0
170001043,红荷兰帽,0
170001044,蓝荷兰帽,0
170001045,白荷兰帽,0
170001046,红马术帽,5
170001047,蓝马术帽,5
170001048,浅褐特务帽,0
170001049,绿嬉皮帽,0
170001050,格子帽,0
170001051,黑扬基帽,0
170001052,扎昆头盔3,60
170001053,蝎王,0
170001054,春之帽,0
170001055,夏之帽,0
170001056,秋之帽,0
170001057,凤仙花,0
170001058,长老斯坦之帽,35
170001059,关公帽,0
170001060,诸葛亮帽,0
170001061,蓝网球帽,0
170001062,粉网球帽,0
170001063,热血头带,25
170001064,彩色蓬蓬头,0
170001065,高级大厨帽,0
170001066,蜀皇之冠,0
170001067,魏皇之冠,0
170001068,吴皇之冠,0
170001069,可爱头巾,0
170001070,紫色头巾,10
170001071,阿拉蕾帽,0
170001072,海螺帽,0
170001073,海星帽,0
170001074,黑星白头巾,20
170001075,白星黑头巾,20
170001076,红星黑头巾,30
170001077,黑星红头巾,30
170001078,水瓶座帽,0
170001079,双鱼座帽,0
170001080,白羊座帽,0
170001081,金牛座帽,0
170001082,双子座帽,0
170001083,巨蟹座帽,0
170001084,狮子座帽,0
170001085,处女座帽,0
170001086,天秤座帽,0
170001087,天蝎座帽,0
170001088,射手座帽,0
170001089,山羊座帽,0
170001090,金狗帽,0
170001091,小丑帽,0
170001092,电焊工面具,0
170001093,猎手帽子,60
170001094,Cabbage Patch Hat,0
170001095,黄格纹帽,0
170001096,绿水灵发夹,0
170001097,花蘑菇发夹,0
170001098,雪人帽,0
170001099,沧桑银发,0
170001100,黑色雪板帽,0
170001101,红色雪板帽,0
170001102,鬼怪帽,65
170001103,白熊帽,0
170001104,灰白毛线帽,0
170001105,森林毛线帽,0
170001106,彩虹毛线帽,0
170001107,军用毛帽,0
170001108,美式足球头盔（主),0
170001109,美式足球头盔（客),0
170001110,日式武士头盔,0
170001111,白色棒球帽,20
170001112,熊仔帽,0
170001113,安格拉毛线帽,0
170001114,骷髅头巾,0
170001115,打猎帽,0
170001116,光头套,0
170001117,白虎帽,0
170001118,太极旗头巾,0
170001119,雷爵帽,0
170001120,蓝色丹宁帽,0
170001121,粉红丹宁帽,0
170001122,蓝色旅游帽,0
170001123,红星越野帽,0
170001124,五月花环,0
170001125,足球帽,0
170001126,枫叶头盔,0
170001127,枫叶头盔,8
170001128,枫叶头盔,30
170001129,枫叶头盔,70
170001130,红色头巾,0
170001131,冒险岛周年纪念帽,0
170001132,Unknown,0
170001133,枫叶白头巾,0
170001134,枫叶黄头巾,0
170001135,枫叶红头巾,0
170001136,枫叶蓝头巾,0
170001137,白色怀旧帽,0
170001138,红玫瑰,0
170001139,白色发带,0
170001140,粉红发带,0
170001141,纸船帽子,0
170001142,可乐帽,0
170001143,木乃伊帽子,0
170001144,白骨帽子,0
170001145,国庆日帽,0
170001146,绿色格莱西头盔,90
170001147,蓝色格莱西头盔,90
170001148,红色格莱西头盔,90
170001149,银色格莱西头盔,90
170001150,黑色格莱西头盔,90
170001151,Unknown,0
170001152,旺财帽,0
170001153,套头纸袋,0
170001154,Unknown,18
170001155,Unknown,18
170001156,Unknown,18
170001157,Unknown,18
170001158,Unknown,18
170001159,Acorn Headgear(XXMS),0
170001160,板栗帽,0
170001161,南瓜面具,0
170001162,Yellow Slime Hat,10
170001163,Unknown,10
170001164,红猎人帽子,110
170001165,White Rabbit Hat(XXMS),0
170001166,Black Cat Hat,0
170001167,黑色格莱西头盔,110
170001168,蓝龙头盔,110
170001169,月兔帽子,0
170001170,创世头巾,0
170001171,武艺头绳,60
170001172,葛布灵面具,0
170001173,怪医黑杰克帽,0
170001174,幼黄独角狮帽,0
170001175,豺狼帽,0
170001176,点点绒帽,0
170001177,纹纹绒帽,0
170001178,青苹果帽,0
170001179,Unknown,30
170001180,Unknown,50
170001181,毛绒帽,0
170001182,骷髅黑色小圆帽,0
170001183,精灵帽,0
170001184,手工编织发夹,0
170001185,蜡烛头,0
170001186,海盗船长帽,60
170001187,海盗船长帽,70
170001188,海盗船长帽,80
170001189,海盗船长帽,90
170001190,天使发夹,0
170001191,恶魔发夹,0
170001192,扒手头巾,40
170001193,大力士钢盔,35
170001194,乐菲小丑帽,30
170001195,海盗船长头饰,35
170001196,Unknown,0
170001197,Maximus Galea(XXMS),0
170001198,Unknown,0
170001199,旧红狗皮帽,20
170001200,蓝色烤栗贩帽子,20
170001201,紫色烤栗贩帽子,20
170001202,黑色烤栗贩帽子,20
170001203,Unknown,0
170001204,幼橙独角狮帽子,0
170001205,明星棒球帽,0
170001206,雪绒球,0
170001207,大圣头冠,0
170001208,猫特务帽子,0
170001209,顽皮猫特务护目,0
170001210,Bulldog Cap(XXMS),0
170001211,雪犬帽,0
170001212,兔耳朵,0
170001213,黄金盔,0
170001214,枫叶红头巾,0
170001215,枫叶黄头巾,0
170001216,枫叶蓝头巾,0
170001217,枫叶白头巾,0
170001218,夜行衣头巾,0
170001219,八戒帽,0
170001220,绿光明星棒球帽,0
170001221,兔耳魔法帽,0
170001222,水手头巾,10
170001223,水手帽,15
170001224,水兵头巾,20
170001225,兵长头巾,25
170001226,水兵帽,30
170001227,海盗睡帽,35
170001228,三眼海盗帽,40
170001229,船头,50
170001230,骷髅巾,60
170001231,绞杀包头,70
170001232,冲锋帽,80
170001233,血海头巾,90
170001234,船长帽,100
170001235,大海盗,110
170001236,随意休闲帽,0
170001237,Unknown,30
170001238,课本帽,0
170001239,二周年菇菇面具,0
170001240,忍者白头巾,60
170001241,旅行遮阳帽,0
170001242,小鸟窝,0
170001243,婚礼花头饰,0
170001244,可乐帽子,10
170001245,西红柿帽,0
170001246,白色探险帽,0
170001247,小星星发夹,0
170001248,金人帽,0
170001249,银人帽,0
170001250,铜人帽,0
170001251,Antellion Miter,35
170001252,无限之环,50
170001253,玩具匠人帽,40
170001254,杰森恐怖面罩,0
170001255,蜗牛眼头箍,0
170001256,Unknown,10
170001257,Unknown,0
170001258,Unknown,5
170001259,Unknown,0
170001260,Unknown,5
170001261,Unknown,0
170001262,Unknown,0
170001263,Unknown,0
170001264,Unknown,0
170001265,Unknown,0
170001266,Unknown,0
170001267,半人马假发(棕色),0
170001268,半人马假发(蓝色),0
170001269,半人马假发(绿色),0
170001270,半人马假发(肤色),0
170001271,幽灵帽,0
170001272,信号灯帽,0
170001273,章鱼帽子,0
170001274,卡宾帽,0
170001275,万圣节南瓜帽子,10
170001276,绿独眼怪婴,0
170001277,绿独嘴怪婴,0
170001278,青独眼怪婴,0
170001279,黄独眼怪婴,0
170001280,青独嘴怪婴,0
170001281,黄独嘴怪婴,0
170001282,假面绅士帽子,10
170001283,巴巴里头巾,0
170001284,雪花绒绒帽,0
170001285,粉红猫王帽,0
170001286,白乖乖猫耳,0
170001287,黑乖乖猫耳,0
170001288,黑色绒帽,0
170001289,圣诞树帽,0
170001290,军帽,0
170001291,颠夜圣诞节帽,0
170001292,枫叶圣诞节帽,0
170001293,鹿角圣诞帽,0
170001294,狸毛护耳,0
170001295,小熊护耳,0
170001296,月饼帽,30
170001297,睡喵喵,0
170001298,射中的苹果,0
170001299,飞行伞,0
170001300,粉可爱头箍,0
170001301,圣诞鹿角,10
170001302,Unknown,0
170001303,Unknown,0
170001304,Unknown,0
170001305,Unknown,0
170001306,舞狮头,0
170001307,SMILE帽,0
170001308,蓝格帽,0
170001309,小白鼠发带,10
170001310,兔兔护耳,0
170001311,Bosshunter Helm(XXMS),70
170001312, Bosshunter Faceguard(XXMS),70
170001313,Yellow Baby Dragon Hat,0
170001314,Baby Turkey Hat(XXMS),0
170001315,Unknown,30
170001316,Unknown,0
170001317,Unknown,0
170001318,Unknown,0
170001319,星星耳机,0
170001320,苹果绿套头帽,0
170001321,Bosshunter Helm,50
170001322, Bosshunter Faceguard(XXMS),50
170001323,Unknown,30
170001324,MDAS 帽,0
170001325,可爱鸭舌帽,0
170001326,Unknown,0
170001327,英雄之帽,0
170001328,英雄之冠,0
170001329,football steel helmet(XXMS),10
170001330,枫叶帽4,90
170001331,Maple Hood Hat(XXMS),0
170001332,地球帽,0
170001333,Unknown,0
170001334,坎泰伦变身,0
170001335,菲尔变身,0
170001336,雅典娜变身,0
170001337,罗德变身,0
170001338,友里索变身,0
170001339,尖尖耳,0
170001340,虎娃帽,0
170001341,金龙头盔,110
170001342,欧耶胜利发夹,0
170001343,Unknown,0
170001344,永恒冠军盔,120
170001345,永恒玄妙帽,120
170001346,永恒霓翎帽,120
170001347,永恒迷踪帽,120
170001348,永恒海王星,120
170001349,Unknown,0
170001350,Unknown,30
170001351,Unknown,50
170001352,西瓜红青年帽,0
170001353,Unknown,0
170001354,Unknown,0
170001355,褐色猫咪耳,30
170001356,Unknown,0
170001357,Unknown,120
170001358,Unknown,120
170001359,Unknown,120
170001360,Unknown,120
170001361,Unknown,120
170001362,可爱小绵羊帽子,0
170001363,Unknown,10
170001364,Unknown,15
170001365,Unknown,8
170001366,Unknown,30
170001367,Raven Ninja Bandana,60
170001368,Unknown,0
170001369,褐色帽子,0
170001370,红马术帽,5
170001371,蓝马术帽,5
170001372,Unknown,0
170001373,Unknown,0
170001374,Unknown,0
170001375,月亮花朵发夹,0
170001376,Unknown,0
170001377,小恶魔角,0
170001378,Unknown,0
170001379,Unknown,0
170001380,巫毒头套,0
170001381,苹果纪念帽,0
170001382,水瓶座发夹,0
170001383,双鱼座发夹,0
170001384,白羊座发夹,0
170001385,金牛座发夹,0
170001386,双子座发夹,0
170001387,巨蟹座发夹,0
170001388,狮子座发夹,0
170001389,处女座发夹,0
170001390,天秤座发夹,0
170001391,天蝎座发夹,0
170001392,射手座发夹,0
170001393,山羊座发夹,0
170001394,赤鬼面具,0
170001395,Unknown,0
170001396,Unknown,0
170001397,嫩黄小鸡帽,0
170001398,Unknown,15
170001399,Unknown,0
170001400,Unknown,0
170001401,Unknown,0
170001402,小兔兔遮阳帽,0
170001403,蓝天贝雷帽,0
170001404,Unknown,0
170001405,Unknown,0
170001406,熊猫宝贝帽,0
170001407,圣诞鹿变身帽,30
170001408,金鸡官帽,10
170001409,Miner's Hat,30
170001410,Hard Hat,60
170001411,Unknown,20
170001412,Unknown,20
170001413,Unknown,20
170001414,Unknown,20
170001415,Unknown,0
170001416,Unknown,0
170001417,Unknown,0
170001418,Unknown,30
170001419,Unknown,50
170001420,Unknown,10
170001421,Unknown,40
170001422,Unknown,0
170001423,Unknown,0
170001424,Unknown,10
170001425,Unknown,10
170001426,Unknown,10
170001427,Unknown,10
170001428,圣诞红发夹,0
170001429,牛牛贺岁帽子,0
170001430,乖娃娃绒线帽,0
170001431,圣诞鹿角,10
170001432,Unknown,0
170001433,Unknown,40
170001434,Unknown,30
170001435,丝带发箍(粉红色),0
170001436,丝带发箍(红色),0
170001437,Unknown,0
170001438,丝带发箍(蓝色),0
170001439,丝带发箍(绿色),0
170001440,Unknown,0
170001441,Unknown,0
170001442,Unknown,5
170001443,Unknown,10
170001444,Unknown,20
170001445,Unknown,30
170001446,Unknown,40
170001447,Unknown,50
170001448,Unknown,60
170001449,Unknown,70
170001450,Unknown,70
170001451,时尚粉色头巾,0
170001452,Unknown,0
170001453,暴力熊头盔,50
170001454,心疤狮王,50
170001455,旅行格子帽,0
170001456,Unknown,0
170001457,Unknown,0
170001458,Unknown,20
170001459,Unknown,20
170001460,Unknown,20
170001461,Unknown,20
170001462,Unknown,15
170001463,Unknown,0
170001464,粉红绅士帽,0
170001465,唯美绅士帽,0
170001466,蓝格套头帽,0
170001467,Unknown,0
170001468,Unknown,0
170001469,Unknown,0
170001470,暴力熊头盔,90
170001471,心疤狮王,90
170001472,Unknown,0
170001473,炫彩百搭帽,0
170001474,5周年纪念帽,0
170001475,番茄头盔,30
170001476,番茄头盔,30
170001477,番茄头盔,30
170001478,番茄头盔,30
170001479,Unknown,30
170001480,Unknown,0
170001481,Unknown,0
170001482,Unknown,15
170001483,Unknown,15
170001484,水兵帽,0
170001485,蜜蜂头盔,0
170001486,心电感应帽,0
170001487,Unknown,10
170001488,红色花发圈,0
170001489,黄色花发圈,0
170001490,紫色花发圈,0
170001491,Unknown,0
170001492,Unknown,0
170001493,Unknown,0
170001494,Unknown,0
170001495,品克缤帽子,0
170001496,Unknown,0
170001497,Unknown,0
170001498,Unknown,0
170001499,Unknown,0
170001500,Unknown,0
170001501,Unknown,30
170001502,Unknown,50
170001503,Unknown,0
170001504,糕饼帽子,0
170001505,Unknown,0
170001506,Unknown,0
170001507,Unknown,13
170001508,Unknown,130
170001509,Unknown,0
170001510,Unknown,0
170001511,Unknown,0
170001512,Unknown,0
170001513,冲锋者头盔,0
170001514,Unknown,13
170001515,Unknown,13
170001516,Unknown,0
170001517,Unknown,0
170001518,Unknown,0
170001519,Unknown,0
170001520,Unknown,0
170001521,Unknown,0
170001522,Unknown,0
170001523,Unknown,0
170001524,Unknown,35
170001525,Unknown,35
170001526,Unknown,35
170001527,Unknown,35
170001528,Unknown,35
170001529,Unknown,0
170001530,Unknown,0
170001531,PB头戴,0
170001532,Unknown,0
170001533,Unknown,0
170001534,绿色冒险披风,50
170001535,蓝色冒险披风,50
170001536,红色冒险披风,50
170001537,白色冒险披风,50
170001538,黑色冒险披风,50
170001539,小天使翅膀,0
170001540,小恶魔翅膀,0
170001541,黄星星披风,0
170001542,蓝星星披风,0
170001543,红星星披风,0
170001544,黑星星披风,0
170001545,蓝色守护披风,55
170001546,红色守护披风,55
170001547,白色守护披风,55
170001548,黑色守护披风,55
170001549,蓝色魔法披风,60
170001550,红色魔法披风,60
170001551,白色魔法披风,60
170001552,黑色魔法披风,60
170001553,太极披风,0
170001554,乌龟背壳,0
170001555,蓝斗士披风,65
170001556,红斗士披风,65
170001557,白斗士披风,65
170001558,黑斗士披风,65
170001559,红碎布披风,0
170001560,绿妖精披风,75
170001561,蓝妖精披风,75
170001562,红妖精披风,75
170001563,白妖精披风,75
170001564,黑妖精披风,75
170001565,绿龙纹披风,85
170001566,紫龙纹披风,85
170001567,红龙纹披风,85
170001568,蓝龙纹披风,85
170001569,黑龙纹披风,85
170001570,红书包,0
170001571,黑书包,0
170001572,蓝书包,0
170001573,透明披风,0
170001574,浪人披风(黄),50
170001575,浪人披风(粉),50
170001576,浪人披风(紫),50
170001577,浪人披风(褐),50
170001578,红色机器翅膀,0
170001579,蓝色机器翅膀,0
170001580,侯爵披风,95
170001581,伯爵披风,95
170001582,公爵披风,95
170001583,蓝妖精翅膀,0
170001584,绿妖精翅膀,0
170001585,黄妖精翅膀,0
170001586,红妖精翅膀,0
170001587,破披风,25
170001588,蓝魔力披风,42
170001589,小丑披风,42
170001590,恶魔之翼,42
170001591,小丑披风,100
170001592,恶魔之翼,0
170001593,圣天使之翼,0
170001594,蝴蝶夫人结,0
170001595,氧气桶,30
170001596,红五星披风,0
170001597,堕天使之翼,0
170001598,兽皮披风,65
170001599,圣诞披风,0
170001600,邪魔披风,0
170001601,老虎尾巴,0
170001602,魔鬼翅膀,0
170001603,粉翼,0
170001604,蓝色报童包,0
170001605,枫叶披风,20
170001606,草绿郊游包,0
170001607,粉红郊游包,0
170001608,闪闪发光的蝴蝶翼,0
170001609,蝙蝠翅膀,0
170001610,报纸,0
170001611,鸭绒被,0
170001612,月食披风,75
170001613,破旧的红色披风,25
170001614,破旧的蓝色披风,25
170001615,破旧的黄色披风,25
170001616,破旧的黑色披风,25
170001617,破旧的红色披风,25
170001618,粉红盖亚披风,65
170001619,黄色盖亚披风,65
170001620,紫色盖亚披风,65
170001621,绿斗士披风,65
170001622,Unknown,0
170001623,黑书包,0
170001624,Unknown,0
170001625,彩虹风筝,0
170001626,玩具熊,0
170001627,心心气球,0
170001628,猴子尾巴,0
170001629,比耶莫特的翅膀,0
170001630,夏其尔的翅膀,0
170001631,亚努斯的翅膀,0
170001632,升官发财,0
170001633,阿莫斯皇家披风,50
170001634,阿莫斯圣灵披风,50
170001635,传说的伊莱亚披风 1,65
170001636,传说的伊莱亚披风 2,65
170001637,传说的伊莱亚披风 3,65
170001638,希熙丽雅披风 1,65
170001639,希熙丽雅披风 2,65
170001640,希熙丽雅披风 3,65
170001641,火箭炮,0
170001642,恶魔尾巴,0
170001643,热心披肩,35
170001644,松鼠尾巴,0
170001645,大象气球,0
170001646,垂耳兔,0
170001647,蒙特鸠披风,35
170001648,卡帕莱特披风,35
170001649,花蘑菇气球,0
170001650,天使背囊,0
170001651,蒙特鸠披风,80
170001652,卡帕莱特披风,80
170001653,小企鹅气球,0
170001654,火焰披风,0
170001655,扁担水桶披肩,0
170001656,老僧人披肩,0
170001657,天狼星斗篷,50
170001658,泽塔角,60
170001659,玩具匠人披风,40
170001660,熔岩披风,0
170001661,冰凌披风,0
170001662,吸血鬼披风,0
170001663,迷路的小猫咪,0
170001664,黑骷髅海盗旗,0
170001665,红色荧光蝴蝶翼,0
170001666,扎昆爪爪,0
170001667,小狗狗松儿,0
170001668,风度围脖,0
170001669,傀儡枷锁,0
170001670,孔雀羽毛,0
170001671,HELLO MONKEY 气球,0
170001672,猴子披风,0
170001673,Unknown,1
170001674,Unknown,0
170001675,Unknown,30
170001676,摇滚电吉他,0
170001677,塔鲁精神佛得角,80
170001678,枫树角,20
170001679,枫树角,40
170001680,枫树角,70
170001681,蓝色天使背囊,0
170001682,Unknown,0
170001683,Unknown,0
170001684,永恒不灭披风,120
170001685,Unknown,0
170001686,工作人员披风,10
170001687,可爱小绵羊披风,0
170001688,Stirgeman角,20
170001689,Stirgeman褴褛的角,25
170001690,Stirgeman马可福音二角,35
170001691,角谷三Stirgeman,45
170001692,角谷四Stirgeman,50
170001693,Stirgeman的斗篷Wiliness,50
170001694,Stirgeman的斗篷黑暗,50
170001695,Stirgeman的斗篷司法,75
170001696,Unknown,0
170001697,彩虹围脖,0
170001698,乖猫猫双肩包,0
170001699,狐狸尾巴,0
170001700,Unknown,0
170001701,Unknown,0
170001702,角Nathian,50
170001703,愤怒的El纳特,100
170001704,斗篷腐败,60
170001705,寿衣的扎库姆,120
170001706,雪片围脖,0
170001707,报喜鸟披风,0
170001708,玲珑彩灯,0
170001709,Unknown,30
170001710,Unknown,40
170001711,异界披风,0
170001712,Unknown,0
170001713,Unknown,0
170001714,囧水灵,0
170001715,Unknown,0
170001716,Unknown,0
170001717,Unknown,0
170001718,Unknown,0
170001719,品克缤的小尾巴,0
170001720,品克缤气球,0
170001721,气球串,0
170001722,Unknown,0
170001723,Unknown,0
170001724,仙女飘飘,0
170001725,Unknown,0
170001726,Unknown,0
170001727,Unknown,0
170001728,Unknown,0
170001729,Unknown,0
170001730,Unknown,0
170001731,黄金铠甲,40
170001732,黑西装,0
170001733,白棉T恤,0
170001734,褐色皮甲,20
170001735,蓝修炼服,8
170001736,橙色棒球服,0
170001737,白色背心,0
